"",BBSIS.M.I.ZST.B0.EUR.S1311.B.A604._Z.R.A.A._Z._Z.A,BBSIS.M.I.ZST.B0.EUR.S1311.B.A604._Z.R.A.A._Z._Z.A_FLAGS,BBSIS.M.I.ZST.B1.EUR.S1311.B.A604._Z.R.A.A._Z._Z.A,BBSIS.M.I.ZST.B1.EUR.S1311.B.A604._Z.R.A.A._Z._Z.A_FLAGS,BBSIS.M.I.ZST.B2.EUR.S1311.B.A604._Z.R.A.A._Z._Z.A,BBSIS.M.I.ZST.B2.EUR.S1311.B.A604._Z.R.A.A._Z._Z.A_FLAGS,BBSIS.M.I.ZST.B3.EUR.S1311.B.A604._Z.R.A.A._Z._Z.A,BBSIS.M.I.ZST.B3.EUR.S1311.B.A604._Z.R.A.A._Z._Z.A_FLAGS,BBSIS.M.I.ZST.T1.EUR.S1311.B.A604._Z.R.A.A._Z._Z.A,BBSIS.M.I.ZST.T1.EUR.S1311.B.A604._Z.R.A.A._Z._Z.A_FLAGS,BBSIS.M.I.ZST.T2.EUR.S1311.B.A604._Z.R.A.A._Z._Z.A,BBSIS.M.I.ZST.T2.EUR.S1311.B.A604._Z.R.A.A._Z._Z.A_FLAGS,BBSIS.M.I.ZST.ZI.EUR.S1311.B.A604.R01XX.R.A.A._Z._Z.A,BBSIS.M.I.ZST.ZI.EUR.S1311.B.A604.R01XX.R.A.A._Z._Z.A_FLAGS,BBSIS.M.I.ZST.ZI.EUR.S1311.B.A604.R02XX.R.A.A._Z._Z.A,BBSIS.M.I.ZST.ZI.EUR.S1311.B.A604.R02XX.R.A.A._Z._Z.A_FLAGS,BBSIS.M.I.ZST.ZI.EUR.S1311.B.A604.R03XX.R.A.A._Z._Z.A,BBSIS.M.I.ZST.ZI.EUR.S1311.B.A604.R03XX.R.A.A._Z._Z.A_FLAGS,BBSIS.M.I.ZST.ZI.EUR.S1311.B.A604.R04XX.R.A.A._Z._Z.A,BBSIS.M.I.ZST.ZI.EUR.S1311.B.A604.R04XX.R.A.A._Z._Z.A_FLAGS,BBSIS.M.I.ZST.ZI.EUR.S1311.B.A604.R05XX.R.A.A._Z._Z.A,BBSIS.M.I.ZST.ZI.EUR.S1311.B.A604.R05XX.R.A.A._Z._Z.A_FLAGS
"",Term structure of interest rates on listed Federalsecurities (method by Svensson) / Parameter Beta0 /monthly data,,Term structure of interest rates on listed Federalsecurities (method by Svensson) / Parameter Beta1 /monthly data,,Term structure of interest rates on listed Federalsecurities (method by Svensson) / Parameter Beta2 /monthly data,,Term structure of interest rates on listed Federalsecurities (method by Svensson) / Parameter Beta3 /monthly data,,Term structure of interest rates on listed Federalsecurities (method by Svensson) / Parameter Tau1 /monthly data,,Term structure of interest rates on listed Federalsecurities (method by Svensson) / Parameter Tau2 /monthly data,,Term structure of interest rates on listed Federal securities (method by Svensson) / residual maturity of 1.0 year / monthly data,,Term structure of interest rates on listed Federal securities (method by Svensson) / residual maturity of 2.0 years / monthly data,,Term structure of interest rates on listed Federal securities (method by Svensson) / residual maturity of 3.0 years / monthly data,,Term structure of interest rates on listed Federal securities (method by Svensson) / residual maturity of 4.0 years / monthly data,,Term structure of interest rates on listed Federal securities (method by Svensson) / residual maturity of 5.0 years / monthly data,
unit,Prozent,,Prozent,,Prozent,,Prozent,,Prozent,,Prozent,,Prozent,,Prozent,,Prozent,,Prozent,,Prozent,
unit multiplier,one,,one,,one,,one,,one,,one,,one,,one,,one,,one,,one,
last update,2026-06-01 10:08:56,,2026-06-01 10:08:56,,2026-06-01 10:08:56,,2026-06-01 10:08:57,,2026-06-01 10:08:57,,2026-06-01 10:08:57,,2026-06-01 10:09:05,,2026-06-01 10:09:05,,2026-06-01 10:09:05,,2026-06-01 10:09:05,,2026-06-01 10:09:05,
2010-05,3.05469,,-2.81695,,-5.21704,,4.95312,,2.09323,,6.77921,,0.23,,0.49,,0.85,,1.24,,1.61,
2010-06,3.19139,,-2.93192,,-22.97614,,23.45594,,3.36303,,4.07697,,0.29,,0.52,,0.83,,1.19,,1.54,
2010-07,2.50051,,-2.09750,,7.44343,,-2.53288,,7.83565,,2.20831,,0.54,,0.81,,1.13,,1.46,,1.78,
2010-08,1.45924,,-1.04403,,7.03246,,-2.53117,,8.66708,,2.21116,,0.42,,0.58,,0.81,,1.07,,1.32,
2010-09,0.86831,,-0.36621,,-2.37695,,8.59599,,2.71163,,10.63013,,0.60,,0.78,,1.00,,1.24,,1.48,
2010-10,1.01142,,-0.15239,,-2.38181,,8.42914,,2.06458,,10.08799,,0.86,,1.02,,1.26,,1.52,,1.78,
2010-11,1.82668,,-1.18737,,8.57444,,-3.47434,,7.45669,,2.28961,,0.67,,0.88,,1.18,,1.49,,1.80,
2010-12,1.51015,,-1.09827,,-3.15120,,9.05963,,2.00809,,8.75721,,0.56,,0.87,,1.25,,1.63,,1.99,
2011-01,1.56458,,-0.95128,,-0.82324,,8.17993,,1.92940,,10.31152,,1.04,,1.45,,1.82,,2.15,,2.44,
2011-02,1.55670,,-0.88820,,-21.62029,,30.00000,,7.20843,,7.95202,,1.10,,1.48,,1.82,,2.13,,2.40,
2011-03,1.78395,,-0.58429,,8.43686,,-1.74602,,10.72192,,0.15866,,1.32,,1.81,,2.16,,2.46,,2.71,
2011-04,1.73021,,-0.43415,,8.15663,,-1.11241,,11.55940,,0.16991,,1.46,,1.87,,2.18,,2.44,,2.67,
2011-05,1.54567,,-0.88780,,8.74503,,1.16931,,11.27994,,0.43039,,1.40,,1.66,,1.91,,2.15,,2.38,
2011-06,1.74035,,-0.56030,,30.00000,,-22.88283,,8.28212,,6.95783,,1.39,,1.61,,1.83,,2.06,,2.27,
2011-07,1.35577,,-0.36940,,-23.60253,,30.00000,,6.15813,,7.58384,,1.11,,1.27,,1.46,,1.66,,1.87,
2011-08,1.04038,,-1.79700,,10.17293,,3.67077,,12.47693,,0.31315,,0.65,,0.68,,0.87,,1.11,,1.36,
2011-09,0.67372,,-0.49657,,30.00000,,-23.01579,,8.16520,,6.86714,,0.38,,0.59,,0.81,,1.03,,1.24,
2011-10,0.87099,,-0.55673,,-23.66791,,30.00000,,5.58257,,7.03923,,0.42,,0.59,,0.80,,1.03,,1.26,
2011-11,0.92977,,-1.09986,,-22.59001,,30.00000,,5.48779,,6.81766,,0.10,,0.40,,0.71,,1.02,,1.32,
2011-12,0.37110,,-0.44972,,-23.92815,,30.00000,,4.91703,,6.28888,,-0.02,,0.14,,0.36,,0.61,,0.87,
2012-01,0.51011,,-0.38705,,-24.41410,,30.00000,,4.90606,,6.42517,,0.09,,0.19,,0.36,,0.59,,0.84,
2012-02,0.45113,,-0.27425,,-24.50904,,30.00000,,4.87251,,6.35576,,0.13,,0.22,,0.39,,0.61,,0.85,
2012-03,0.47757,,-0.33482,,-24.39755,,30.00000,,4.90101,,6.38633,,0.12,,0.22,,0.39,,0.62,,0.86,
2012-04,0.37557,,-0.24398,,-24.72534,,30.00000,,4.93510,,6.53430,,0.04,,0.09,,0.23,,0.43,,0.66,
2012-05,0.00010,,0.12230,,-25.47516,,30.00000,,4.99508,,6.37022,,0.00,,0.01,,0.11,,0.26,,0.44,
2012-06,0.35847,,-0.30466,,-24.53846,,29.97645,,5.26936,,6.77502,,0.03,,0.12,,0.27,,0.47,,0.68,
2012-07,1.16608,,-1.14780,,-27.58639,,30.00000,,4.85873,,5.97788,,-0.10,,-0.08,,0.03,,0.20,,0.41,
2012-08,1.08027,,-0.99697,,-27.59838,,29.96590,,4.71873,,5.79865,,-0.06,,-0.04,,0.07,,0.24,,0.44,
2012-09,0.61036,,-0.59247,,-25.73101,,30.00000,,5.20732,,6.57379,,-0.04,,0.01,,0.14,,0.32,,0.53,
2012-10,1.29259,,-1.19090,,30.00000,,-27.26428,,5.89218,,4.79079,,-0.01,,0.03,,0.15,,0.34,,0.55,
2012-11,0.82600,,-0.73512,,29.78649,,-26.20051,,6.46820,,5.10986,,-0.03,,-0.02,,0.09,,0.25,,0.45,
2012-12,0.72540,,-0.60829,,29.99888,,-26.74215,,6.27840,,4.98562,,-0.04,,-0.04,,0.05,,0.20,,0.39,
2013-01,0.36344,,-0.27304,,29.84616,,-24.03866,,7.60604,,6.12273,,0.14,,0.26,,0.41,,0.58,,0.77,
2013-02,0.30802,,-0.20893,,29.99989,,-25.04581,,6.94503,,5.31097,,-0.01,,0.02,,0.12,,0.29,,0.48,
2013-03,0.18726,,-0.04564,,30.00000,,-25.50578,,7.05460,,5.32676,,-0.03,,-0.07,,0.00,,0.14,,0.31,
2013-04,0.09775,,0.00522,,29.98352,,-25.24601,,7.34347,,5.67910,,-0.01,,-0.01,,0.06,,0.19,,0.35,
2013-05,0.33921,,-0.26603,,30.00000,,-24.89738,,7.13920,,5.48369,,-0.01,,0.03,,0.14,,0.30,,0.50,
2013-06,0.78311,,-0.73449,,-25.18629,,30.00000,,5.41013,,6.76343,,0.06,,0.17,,0.33,,0.53,,0.74,
2013-07,0.48448,,-0.41968,,-24.52953,,30.00000,,5.40747,,6.95210,,0.06,,0.14,,0.30,,0.50,,0.71,
2013-08,0.95476,,-0.90743,,-24.98159,,29.91981,,5.23207,,6.58786,,0.08,,0.20,,0.39,,0.61,,0.85,
2013-09,0.57760,,-0.42920,,-24.82588,,30.00000,,5.15841,,6.79861,,0.07,,0.13,,0.27,,0.46,,0.69,
2013-10,0.59021,,-0.44077,,-24.82291,,30.00000,,5.35617,,7.05592,,0.08,,0.12,,0.25,,0.44,,0.65,
2013-11,0.62237,,-0.46261,,-24.91933,,30.00000,,5.13506,,6.81678,,0.07,,0.11,,0.24,,0.44,,0.66,
2013-12,0.76955,,-0.62676,,-5.70358,,11.18927,,3.43549,,8.88643,,0.13,,0.24,,0.44,,0.69,,0.95,
2014-01,0.82787,,-0.64016,,-26.00840,,30.00000,,4.92369,,6.37529,,0.06,,0.08,,0.20,,0.39,,0.61,
2014-02,1.08421,,-0.90934,,29.99669,,-26.31952,,6.45131,,5.10618,,0.08,,0.11,,0.23,,0.40,,0.61,
2014-03,0.91548,,-0.67116,,30.00000,,-26.12843,,6.58910,,5.16306,,0.13,,0.14,,0.25,,0.41,,0.61,
2014-04,0.87395,,-0.63501,,-26.27733,,30.00000,,5.24104,,6.63891,,0.13,,0.15,,0.25,,0.41,,0.60,
2014-05,0.27305,,-0.09817,,-25.26110,,29.99993,,5.51725,,7.21883,,0.05,,0.04,,0.13,,0.27,,0.44,
2014-06,0.18427,,-0.07889,,-25.12824,,30.00000,,5.77017,,7.49958,,0.00,,0.01,,0.09,,0.22,,0.38,
2014-07,0.10079,,0.00080,,-25.25202,,29.96386,,5.87688,,7.54361,,0.00,,0.00,,0.07,,0.19,,0.35,
2014-08,0.00016,,0.06495,,30.00000,,-25.82778,,7.80643,,6.26854,,-0.03,,-0.04,,0.01,,0.11,,0.23,
2014-09,0.00228,,0.03407,,30.00000,,-25.60230,,7.78930,,6.10066,,-0.08,,-0.10,,-0.05,,0.05,,0.19,
2014-10,2.54192,,-2.73011,,25.48756,,-29.99948,,1.64856,,1.82828,,-0.04,,-0.04,,-0.04,,0.03,,0.15,
2014-11,2.38539,,-2.52380,,-30.00000,,25.97123,,1.96866,,1.79106,,-0.02,,-0.03,,-0.04,,0.01,,0.10,
2014-12,2.14449,,-2.37645,,26.11241,,-29.99782,,1.82970,,1.99969,,-0.10,,-0.10,,-0.10,,-0.06,,0.02,
2015-01,1.53799,,-1.72069,,-24.69126,,21.83468,,2.19592,,2.05735,,-0.16,,-0.16,,-0.16,,-0.12,,-0.07,
2015-02,0.00012,,-0.13183,,30.00000,,-27.79243,,7.88265,,6.86142,,-0.21,,-0.24,,-0.23,,-0.18,,-0.12,
2015-03,0.97437,,-1.23715,,-30.00000,,28.02363,,1.95895,,1.89699,,-0.25,,-0.24,,-0.21,,-0.17,,-0.11,
2015-04,1.32324,,-1.57557,,-1.79783,,0.01532,,3.29526,,10.62628,,-0.26,,-0.22,,-0.17,,-0.09,,-0.02,
2015-05,0.46930,,-0.67415,,30.00000,,-28.30952,,6.48595,,5.78670,,-0.25,,-0.23,,-0.18,,-0.09,,0.01,
2015-06,0.61250,,-0.84021,,-26.78858,,29.29365,,5.64995,,6.65600,,-0.27,,-0.24,,-0.16,,-0.03,,0.11,
2015-07,0.74211,,-0.95124,,-7.58198,,8.96615,,4.78797,,7.70390,,-0.27,,-0.26,,-0.19,,-0.10,,0.03,
2015-08,0.00010,,-0.21490,,12.85983,,-9.23206,,8.49736,,5.46717,,-0.25,,-0.22,,-0.15,,-0.05,,0.07,
2015-09,0.00021,,-0.22090,,30.00000,,-26.70343,,7.61921,,6.45672,,-0.27,,-0.26,,-0.20,,-0.11,,-0.01,
2015-10,0.00039,,-0.27454,,9.84537,,-6.79839,,9.05896,,5.10291,,-0.34,,-0.34,,-0.29,,-0.20,,-0.10,
2015-11,0.00044,,-0.31131,,30.00000,,-26.98974,,7.42196,,6.17789,,-0.41,,-0.42,,-0.38,,-0.29,,-0.18,
2015-12,0.00698,,-0.38685,,29.98993,,-25.97234,,7.76139,,6.47600,,-0.39,,-0.35,,-0.26,,-0.14,,-0.01,
2016-01,0.00010,,-0.37225,,-27.65478,,30.00000,,6.07779,,7.11502,,-0.46,,-0.48,,-0.44,,-0.36,,-0.26,
2016-02,0.00010,,-0.41949,,21.01928,,-19.37407,,7.29171,,5.97233,,-0.53,,-0.56,,-0.55,,-0.49,,-0.42,
2016-03,0.00022,,-0.43630,,-28.10668,,30.00000,,6.64137,,7.56583,,-0.50,,-0.52,,-0.49,,-0.43,,-0.36,
2016-04,1.60800,,-2.21031,,26.38437,,-29.98360,,1.77300,,1.91008,,-0.51,,-0.50,,-0.48,,-0.42,,-0.33,
2016-05,1.48722,,-2.10391,,24.20078,,-27.65378,,1.80138,,1.94603,,-0.53,,-0.53,,-0.51,,-0.46,,-0.38,
2016-06,0.83366,,-1.51991,,27.20025,,-29.81352,,1.80380,,1.89838,,-0.65,,-0.66,,-0.65,,-0.61,,-0.55,
2016-07,0.79072,,-1.49237,,-0.00445,,-3.80696,,0.70120,,2.38485,,-0.61,,-0.64,,-0.64,,-0.61,,-0.54,
2016-08,0.86296,,-1.53240,,-21.10021,,18.52108,,1.95991,,1.80823,,-0.62,,-0.64,,-0.64,,-0.62,,-0.56,
2016-09,0.85359,,-1.61903,,-29.35170,,26.67020,,1.91671,,1.80187,,-0.70,,-0.72,,-0.72,,-0.69,,-0.63,
2016-10,1.33061,,-2.18835,,-0.14068,,-4.81700,,0.70931,,2.31295,,-0.67,,-0.63,,-0.59,,-0.52,,-0.42,
2016-11,0.55600,,-1.37525,,26.25197,,-25.38540,,5.62709,,5.03144,,-0.84,,-0.80,,-0.70,,-0.58,,-0.45,
2016-12,1.46745,,-2.60460,,-21.05146,,17.74190,,1.53950,,1.33560,,-0.84,,-0.80,,-0.76,,-0.65,,-0.51,
2017-01,1.78318,,-2.44890,,25.60004,,-30.00000,,1.51221,,1.61925,,-0.70,,-0.70,,-0.62,,-0.48,,-0.31,
2017-02,1.63301,,-2.57413,,16.24321,,-20.73842,,1.56949,,1.75779,,-0.92,,-0.92,,-0.86,,-0.74,,-0.59,
2017-03,1.71984,,-2.48265,,18.12741,,-22.27206,,1.70136,,1.84439,,-0.76,,-0.74,,-0.66,,-0.54,,-0.39,
2017-04,1.74353,,-2.37674,,-1.33117,,-5.61103,,0.63335,,2.22454,,-0.79,,-0.74,,-0.65,,-0.52,,-0.37,
2017-05,1.80291,,-2.42013,,-1.65132,,-6.39828,,0.45237,,2.11766,,-0.77,,-0.74,,-0.68,,-0.56,,-0.42,
2017-06,1.78529,,-2.59107,,-27.24948,,23.68634,,1.71336,,1.58797,,-0.66,,-0.60,,-0.51,,-0.38,,-0.23,
2017-07,1.76955,,-2.40812,,4.41393,,-5.79222,,4.68211,,3.23586,,-0.72,,-0.68,,-0.56,,-0.40,,-0.23,
2017-08,1.73866,,-2.52889,,0.03024,,-5.70445,,0.91346,,2.14135,,-0.77,,-0.74,,-0.66,,-0.53,,-0.37,
2017-09,1.88347,,-2.34000,,-4.06436,,-1.38362,,2.33709,,0.05894,,-0.76,,-0.73,,-0.63,,-0.47,,-0.30,
2017-10,1.60514,,-2.34387,,11.26804,,-12.62120,,4.53295,,3.83460,,-0.81,,-0.77,,-0.66,,-0.52,,-0.35,
2017-11,1.50869,,-2.24797,,-6.08562,,4.46099,,3.53360,,4.93970,,-0.77,,-0.71,,-0.59,,-0.45,,-0.29,
2017-12,1.82490,,-2.99863,,-2.17475,,1.08675,,2.90092,,0.34245,,-0.72,,-0.64,,-0.50,,-0.34,,-0.18,
2018-01,1.74025,,-2.26325,,-1.34203,,-3.81853,,0.86700,,2.03199,,-0.66,,-0.54,,-0.35,,-0.16,,0.03,
2018-02,0.41782,,-0.98613,,-2.22361,,3.74091,,1.60823,,15.53999,,-0.66,,-0.56,,-0.37,,-0.17,,0.02,
2018-03,1.60913,,-2.25762,,-2.88699,,0.02519,,2.17563,,0.18767,,-0.69,,-0.60,,-0.45,,-0.28,,-0.11,
2018-04,1.67419,,-2.30866,,-2.86418,,-0.00049,,2.15493,,0.01169,,-0.66,,-0.56,,-0.41,,-0.23,,-0.06,
2018-05,1.55157,,-2.13318,,-0.43020,,-4.88741,,0.78365,,1.92059,,-0.68,,-0.65,,-0.54,,-0.39,,-0.23,
2018-06,1.52490,,-2.11666,,-3.05367,,-0.00193,,2.33863,,2.47663,,-0.69,,-0.65,,-0.54,,-0.40,,-0.25,
2018-07,1.50259,,-2.15777,,-14.27100,,12.38646,,3.24725,,3.45732,,-0.67,,-0.60,,-0.48,,-0.34,,-0.19,
2018-08,1.49774,,-1.89326,,-3.15594,,-0.60307,,2.37444,,0.17206,,-0.65,,-0.61,,-0.51,,-0.38,,-0.25,
2018-09,1.50469,,-2.42261,,-2.13096,,0.77622,,2.38108,,0.29874,,-0.62,,-0.54,,-0.40,,-0.25,,-0.09,
2018-10,1.51697,,-2.68020,,-1.85746,,1.15255,,2.70582,,0.26976,,-0.72,,-0.65,,-0.51,,-0.35,,-0.20,
2018-11,1.49294,,-2.34102,,-2.54860,,0.55113,,2.57667,,0.37317,,-0.68,,-0.64,,-0.53,,-0.40,,-0.26,
2018-12,1.32893,,-2.28430,,-2.43281,,0.77987,,2.51503,,0.48829,,-0.70,,-0.65,,-0.56,,-0.44,,-0.31,
2019-01,1.24550,,-1.76439,,-2.47616,,-0.00276,,2.85921,,0.00841,,-0.59,,-0.57,,-0.51,,-0.43,,-0.33,
2019-02,1.26996,,-1.84097,,0.30720,,-3.92247,,1.39725,,2.55837,,-0.57,,-0.55,,-0.49,,-0.42,,-0.32,
2019-03,1.01340,,-1.55286,,-2.55887,,0.52372,,3.57753,,8.73732,,-0.61,,-0.62,,-0.59,,-0.54,,-0.47,
2019-04,1.24250,,-1.75350,,-0.05044,,-3.29737,,2.05164,,3.07315,,-0.59,,-0.60,,-0.56,,-0.49,,-0.41,
2019-05,0.94897,,-1.50180,,-0.00020,,-3.94467,,1.23964,,2.79426,,-0.64,,-0.69,,-0.69,,-0.65,,-0.59,
2019-06,0.72057,,-1.23719,,-2.54116,,-0.23013,,3.11396,,0.14734,,-0.70,,-0.75,,-0.75,,-0.71,,-0.66,
2019-07,0.70385,,-1.47406,,-2.25035,,0.40735,,3.78412,,0.41592,,-0.72,,-0.78,,-0.79,,-0.77,,-0.73,
2019-08,0.00082,,-0.71136,,-2.21852,,0.66798,,3.72013,,12.57311,,-0.85,,-0.92,,-0.95,,-0.95,,-0.93,
2019-09,0.38837,,-1.21913,,-1.68801,,0.54072,,4.42419,,0.28265,,-0.73,,-0.80,,-0.82,,-0.80,,-0.78,
2019-10,0.25297,,-0.86399,,-1.98654,,1.11062,,4.69813,,12.03238,,-0.67,,-0.69,,-0.69,,-0.67,,-0.64,
2019-11,0.51864,,-1.12572,,-1.86496,,0.15725,,3.68522,,1.11947,,-0.64,,-0.66,,-0.66,,-0.64,,-0.61,
2019-12,0.66472,,-1.36514,,-0.89154,,-2.95912,,0.60503,,2.80096,,-0.69,,-0.63,,-0.58,,-0.54,,-0.49,
2020-01,0.37248,,-0.93546,,1.31637,,-2.28161,,7.28383,,4.46117,,-0.64,,-0.68,,-0.68,,-0.67,,-0.64,
2020-02,0.00020,,-0.66216,,-2.41740,,1.44694,,5.14781,,8.83288,,-0.73,,-0.77,,-0.79,,-0.79,,-0.77,
2020-03,0.34116,,-1.13464,,-1.57002,,0.48919,,3.85498,,0.71070,,-0.69,,-0.70,,-0.71,,-0.70,,-0.68,
2020-04,0.00061,,-0.50482,,-1.76064,,0.52599,,3.19904,,14.41143,,-0.64,,-0.71,,-0.73,,-0.73,,-0.70,
2020-05,0.29571,,-0.86306,,-11.43023,,9.64806,,2.26892,,2.08265,,-0.60,,-0.63,,-0.65,,-0.65,,-0.63,
2020-06,0.27173,,-0.37865,,-2.50030,,-1.43785,,2.95077,,0.21103,,-0.68,,-0.70,,-0.73,,-0.74,,-0.72,
2020-07,0.17584,,-0.63181,,-2.00879,,-0.76620,,3.37615,,0.10388,,-0.70,,-0.75,,-0.77,,-0.78,,-0.76,
2020-08,0.40751,,-1.07332,,5.44439,,-7.51018,,1.94677,,2.32230,,-0.65,,-0.67,,-0.68,,-0.68,,-0.65,
2020-09,0.19289,,-0.62592,,-2.03786,,-2.21325,,3.39902,,0.03253,,-0.67,,-0.73,,-0.76,,-0.76,,-0.75,
2020-10,0.00830,,-0.73991,,-5.66554,,3.97292,,2.18782,,1.76639,,-0.77,,-0.82,,-0.86,,-0.86,,-0.85,
2020-11,0.10221,,-0.77133,,0.03858,,-2.41276,,1.12415,,2.99321,,-0.72,,-0.77,,-0.79,,-0.80,,-0.78,
2020-12,0.15429,,-1.02398,,-1.44649,,0.61031,,3.76681,,0.67370,,-0.73,,-0.75,,-0.77,,-0.77,,-0.75,
2021-01,0.27242,,-0.78576,,-2.08509,,-0.37305,,3.39840,,0.04496,,-0.68,,-0.75,,-0.78,,-0.78,,-0.76,
2021-02,0.49398,,-1.11593,,-2.09703,,0.37565,,2.73607,,0.90788,,-0.64,,-0.67,,-0.66,,-0.63,,-0.58,
2021-03,0.66498,,-0.87569,,-2.90588,,-1.07289,,2.68680,,0.16402,,-0.66,,-0.71,,-0.72,,-0.69,,-0.63,
2021-04,0.70588,,-0.99416,,-2.74526,,-0.83918,,2.64027,,0.17158,,-0.67,,-0.70,,-0.70,,-0.65,,-0.59,
2021-05,0.73187,,-1.40240,,-2.93815,,0.83686,,2.42195,,1.03320,,-0.66,,-0.69,,-0.68,,-0.64,,-0.57,
2021-06,0.61274,,-1.29686,,-8.09472,,5.92403,,2.04837,,1.73633,,-0.68,,-0.69,,-0.68,,-0.64,,-0.59,
2021-07,0.34160,,-1.01901,,-28.22787,,25.95844,,2.08352,,2.00490,,-0.74,,-0.80,,-0.82,,-0.81,,-0.77,
2021-08,0.33856,,-1.01653,,-22.06784,,19.95343,,2.19408,,2.09688,,-0.73,,-0.77,,-0.78,,-0.77,,-0.74,
2021-09,0.52527,,-1.03516,,-2.17213,,-2.86228,,2.56662,,0.01704,,-0.71,,-0.73,,-0.71,,-0.66,,-0.59,
2021-10,0.27248,,-1.08385,,-1.23134,,0.43421,,1.92279,,0.44522,,-0.67,,-0.64,,-0.58,,-0.50,,-0.42,
2021-11,0.11358,,-1.23206,,-1.10152,,0.89864,,2.50931,,0.41027,,-0.81,,-0.82,,-0.79,,-0.74,,-0.67,
2021-12,0.32994,,-1.10840,,-1.01065,,0.05147,,2.93927,,0.64206,,-0.73,,-0.68,,-0.62,,-0.56,,-0.50,
2022-01,0.39638,,-1.01974,,-1.20936,,-0.80565,,1.13037,,3.51587,,-0.68,,-0.60,,-0.50,,-0.40,,-0.32,
2022-02,0.57495,,-1.26876,,-1.35540,,-0.70385,,0.91373,,3.25740,,-0.66,,-0.48,,-0.32,,-0.20,,-0.11,
2022-03,0.74760,,-0.93205,,-0.14152,,-2.30564,,0.80216,,0.39091,,-0.48,,-0.07,,0.17,,0.31,,0.40,
2022-04,1.65130,,-2.55804,,0.00440,,-1.94393,,1.24819,,10.21461,,-0.20,,0.21,,0.45,,0.59,,0.68,
2022-05,0.00012,,-0.83564,,1.49144,,4.37636,,1.12861,,13.43376,,-0.03,,0.35,,0.55,,0.67,,0.77,
2022-06,0.00015,,-0.92518,,1.99188,,5.66072,,0.68569,,12.14527,,0.32,,0.66,,0.81,,0.93,,1.03,
2022-07,0.00015,,-0.32220,,4.42367,,1.11683,,11.74560,,0.33413,,0.17,,0.22,,0.32,,0.42,,0.53,
2022-08,0.15064,,-0.72682,,5.59843,,3.73683,,10.74690,,1.09103,,0.65,,1.06,,1.20,,1.26,,1.30,
2022-09,1.42768,,-8.76121,,8.71462,,2.52787,,0.14788,,8.92890,,1.54,,1.67,,1.77,,1.85,,1.92,
2022-10,1.24486,,-1.89789,,4.24470,,3.30693,,0.34218,,10.11859,,1.93,,1.92,,1.92,,1.95,,2.00,
2022-11,0.85950,,0.00010,,3.38186,,3.10108,,0.72262,,9.51586,,2.00,,2.08,,2.01,,1.95,,1.92,
2022-12,0.90536,,0.08032,,4.34532,,4.88610,,0.82692,,10.61343,,2.39,,2.59,,2.55,,2.50,,2.47,
2023-01,0.34379,,1.53521,,4.15322,,5.82586,,0.84303,,11.30844,,2.65,,2.59,,2.43,,2.31,,2.25,
2023-02,0.76676,,1.59396,,4.44529,,5.45624,,0.87335,,11.63439,,3.17,,3.11,,2.92,,2.78,,2.69,
2023-03,0.38285,,2.65802,,30.00000,,-27.54795,,8.44256,,7.32788,,2.82,,2.65,,2.53,,2.44,,2.39,
2023-04,2.52137,,0.16827,,-29.80738,,30.00000,,1.21935,,1.14745,,2.90,,2.69,,2.49,,2.37,,2.32,
2023-05,0.44523,,2.86485,,-25.98970,,28.21333,,6.82899,,8.22119,,2.97,,2.71,,2.53,,2.41,,2.33,
2023-06,2.46680,,0.86711,,29.94300,,-29.34278,,1.25564,,1.33441,,3.43,,3.14,,2.86,,2.66,,2.55,
2023-07,0.58289,,2.67249,,3.67741,,6.03960,,0.83894,,13.25018,,3.39,,3.07,,2.80,,2.62,,2.53,
2023-08,0.60628,,2.66810,,3.51370,,6.11566,,0.78391,,13.33101,,3.34,,2.98,,2.70,,2.54,,2.47,
2023-09,1.30353,,1.84837,,4.07910,,5.29220,,0.57297,,13.33568,,3.58,,3.19,,2.92,,2.80,,2.76,
2023-10,1.04268,,2.27075,,3.90732,,6.31426,,0.54841,,14.03597,,3.47,,3.00,,2.74,,2.63,,2.61,
2023-11,2.07644,,1.97221,,-29.96687,,27.87203,,4.04266,,4.68163,,3.26,,2.77,,2.48,,2.32,,2.26,
2023-12,0.25165,,3.90830,,-2.26495,,6.47951,,1.66332,,12.73526,,2.97,,2.35,,2.04,,1.91,,1.87,
2024-01,0.43454,,3.83197,,-1.68891,,6.35284,,1.53976,,13.28398,,3.12,,2.53,,2.24,,2.11,,2.07,
2024-02,1.26121,,2.83104,,-3.30599,,4.96083,,2.83187,,10.55226,,3.40,,2.97,,2.70,,2.55,,2.47,
2024-03,1.26198,,2.76708,,-3.48813,,4.48992,,2.77008,,10.40761,,3.29,,2.82,,2.54,,2.37,,2.29,
2024-04,1.86340,,2.02465,,-21.90996,,21.16825,,4.66512,,5.55576,,3.34,,2.97,,2.73,,2.59,,2.52,
2024-05,1.38187,,2.39104,,-28.95985,,29.98293,,5.76378,,6.71623,,3.36,,3.07,,2.88,,2.76,,2.69,
2024-06,1.85201,,1.78570,,-20.70437,,20.10891,,4.63818,,5.58017,,3.12,,2.78,,2.57,,2.45,,2.39,
2024-07,0.55519,,3.11663,,-1.35345,,6.32272,,1.89308,,13.49873,,2.95,,2.54,,2.32,,2.22,,2.19,
