date,GBR,CAN,JPN,DEU
1984-11-30,,-0.10467550693527662,,
1984-12-03,,0.28413199866557826,,
1984-12-04,,0.49030763927038679,,
1984-12-05,,0.36076082720272373,,
1984-12-06,,0.76575360781299451,,
1984-12-07,,0.15541676077689587,,
1984-12-10,,0.45427838977527496,,
1984-12-11,,0.23774203901357727,,
1984-12-12,,0.022350404677443397,,
1984-12-13,,-0.046911484886475729,,
1984-12-14,,-0.071472535628176417,,
1984-12-17,,0.31380281065262383,,
1984-12-18,,0.013596330372737567,,
1984-12-19,,-0.22735635393054468,,
1984-12-20,,-0.17202672975072,,
1984-12-21,,0.83683814906389054,,
1984-12-24,,-0.46060437751490946,,
1984-12-25,,-0.00097925425339708992,,
1984-12-26,,-0.00097893335174402711,,
1984-12-27,,0.40060919728964228,,
1984-12-28,,0.17720478972236836,,
1984-12-31,,2.5649964659409474,,
1985-01-01,,4.9999999999999996e-18,,
1985-01-02,,-2.8565034653865653,,
1985-01-03,,0.36707373782360142,,
1985-01-04,,0.74314131194771382,,
1985-01-07,,0.11625157072366807,,
1985-01-08,,-0.078114114010015626,,
1985-01-09,,-0.88275914199080241,,
1985-01-10,,-0.33666749163623066,,
1985-01-11,,-0.31583254474179662,,
1985-01-14,,-0.58168082880409933,,
1985-01-15,,-0.31325949221302835,,
1985-01-16,,-0.22872276415033793,,
1985-01-17,,0.9178827320002364,,
1985-01-18,,0.018190446303180785,,
1985-01-21,,-0.63068862717490481,,
1985-01-22,,0.51055267008617156,,
1985-01-23,,0.11127732957797515,,
1985-01-24,,-0.38186679282452035,,
1985-01-25,,-0.63609794783289986,,
1985-01-28,,0.28791440252861372,,
1985-01-29,,-0.31020465385719875,,
1985-01-30,,0.58522743362093033,,
1985-01-31,,0.19099104038745965,,
1985-02-01,,0.59971161326794664,,
1985-02-04,,-0.054264749871009349,,
1985-02-05,,-0.075826773294870697,,
1985-02-06,,0.021175492447454008,,
1985-02-07,,0.61706459908939038,,
1985-02-08,,-0.060754898317084562,,
1985-02-11,,0.10652053988761574,,
1985-02-12,,0.13004474290336288,,
1985-02-13,,-0.73401939939690097,,
1985-02-14,,0.72151398432373903,,
1985-02-15,,0.36610600247905989,,
1985-02-18,,0.00051425380818760093,,
1985-02-19,,0.0047436972742084457,,
1985-02-20,,-0.34340446522563423,,
1985-02-21,,-0.44175610186563546,,
1985-02-22,,0.24686976203275643,,
1985-02-25,,-0.038158080384789475,,
1985-02-26,,0.24363589391642396,,
1985-02-27,,0.25182290653143768,,
1985-02-28,,1.3374666422927883,,
1985-03-01,,0.30787087466183588,,
1985-03-04,,0.94410994887332289,,
1985-03-05,,0.83264780698395358,,
1985-03-06,,0.014251888507816821,,
1985-03-07,,0.14537051971329856,,
1985-03-08,,-0.35760993375327915,,
1985-03-11,,0.28365578675343345,,
1985-03-12,,-0.078832723018763859,,
1985-03-13,,-0.28743286278355984,,
1985-03-14,,-0.39039374581534736,,
1985-03-15,,-0.30055489718570744,,
1985-03-18,,0.1396098922916143,,
1985-03-19,,-0.80478533545651432,,
1985-03-20,,0.47195761848004347,,
1985-03-21,,0.060900850376338203,,
1985-03-22,,0.20165657975436324,,
1985-03-25,,0.36312201034589742,,
1985-03-26,,-0.44866637823796957,,
1985-03-27,,0.61197592318967409,,
1985-03-28,,0.13024314162041925,,
1985-03-29,,0.662098930278749,,
1985-04-01,,-0.40108123675259116,,
1985-04-02,,-0.14745726570789897,,
1985-04-03,,0.59997867574849739,,
1985-04-04,,-0.16736996081307795,,
1985-04-05,,3.8874228326969e-05,,
1985-04-08,,0.35819206823761135,,
1985-04-09,,0.45028100155688539,,
1985-04-10,,-0.66524146156869324,,
1985-04-11,,0.055574748315782657,,
1985-04-12,,0.6138992537084017,,
1985-04-15,,-0.3090292108067596,,
1985-04-16,,-0.088555821639682036,,
1985-04-17,,0.27772311507605391,,
1985-04-18,,0.079419671564402175,,
1985-04-19,,-0.085671071614088906,,
1985-04-22,,0.16158240317510011,,
1985-04-23,,-0.20583575145969149,,
1985-04-24,,-0.053484524083205087,,
1985-04-25,,0.35151558012531881,,
1985-04-26,,0.073471397419784368,,
1985-04-29,,0.43294278039467327,,
1985-04-30,,-0.30109969913441487,,
1985-05-01,,-0.073869923600779222,,
1985-05-02,,-0.97759075981184751,,
1985-05-03,,-0.5459408258534405,,
1985-05-06,,-0.81705258476312237,,
1985-05-07,,0.17711761048412547,,
1985-05-08,,-0.43662521554518668,,
1985-05-09,,-0.078532608332188086,,
1985-05-10,,-0.60365893593195796,,
1985-05-13,,0.17621679148563263,,
1985-05-14,,-0.27632240216824333,,
1985-05-15,,-0.42914610947471804,,
1985-05-16,,0.21414683305766247,,
1985-05-17,,-0.37366052948247136,,
1985-05-20,,0.0013006450780095361,,
1985-05-21,,0.36515643891581573,,
1985-05-22,,0.11861578919998843,,
1985-05-23,,0.40023017527535548,,
1985-05-24,,-0.60427880781800869,,
1985-05-27,,0.089965030923688641,,
1985-05-28,,0.20242049328168046,,
1985-05-29,,0.29366485162657607,,
1985-05-30,,0.21129886284529847,,
1985-05-31,,0.025855012925317149,,
1985-06-03,,0.16022254025725557,,
1985-06-04,,-0.032692928260426218,,
1985-06-05,,0.74438644196677084,,
1985-06-06,,0.21523863099433219,,
1985-06-07,,-0.58597033392703401,,
1985-06-10,,0.39037597562516302,,
1985-06-11,,-0.016989191414979534,,
1985-06-12,,-0.033992393091226307,,
1985-06-13,,0.54053722374103963,,
1985-06-14,,-0.19866771412879042,,
1985-06-17,,0.1187382639255575,,
1985-06-18,,-0.34014385139194969,,
1985-06-19,,0.29871230894838374,,
1985-06-20,,-0.0094026529786969595,,
1985-06-21,,-0.22582597193562692,,
1985-06-24,,0.14070595814536574,,
1985-06-25,,-1.0920643938854822,,
1985-06-26,,0.30671668549124254,,
1985-06-27,,-0.5826866171952787,,
1985-06-28,,0.24083459452450567,,
1985-07-01,,9.9999999999999988e-19,,
1985-07-02,,0.28074856287122107,,
1985-07-03,,-0.92417084741035771,,
1985-07-04,,-0.013226958963642732,,
1985-07-05,,-0.80330462156246207,,
1985-07-08,,-0.14623597383841136,,
1985-07-09,,-0.25234918515957422,,
1985-07-10,,0.04862508554509138,,
1985-07-11,,0.041575465929757853,,
1985-07-12,,-1.0360478838525442,,
1985-07-15,,0.98698368978808426,,
1985-07-16,,-0.87624464887449216,,
1985-07-17,,-0.040251485629098242,,
1985-07-18,,0.26476697786054948,,
1985-07-19,,-0.99094456271051834,,
1985-07-22,,0.74790805811416561,,
1985-07-23,,0.21830922129697358,,
1985-07-24,,-0.097082879132447814,,
1985-07-25,,-0.90481780087198727,,
1985-07-26,,0.90012968875249844,,
1985-07-29,,-0.5476141746596872,,
1985-07-30,,0.49375091930808385,,
1985-07-31,,-0.49944222083167944,,
1985-08-01,,0.071170793147902214,,
1985-08-02,,0.083417282652258173,,
1985-08-05,,-4.4950726024981998e-05,,
1985-08-06,,0.25774142224998892,,
1985-08-07,,-0.22397362912506291,,
1985-08-08,,0.45315297415582745,,
1985-08-09,,-10.772223205491192,,
1985-08-12,,11.717961239562307,,
1985-08-13,,-0.11440843800097397,,
1985-08-14,,-0.084642272977706393,,
1985-08-15,,-0.9371590057761533,,
1985-08-16,,-0.66212226967520982,,
1985-08-19,,-0.14097413977287601,,
1985-08-20,,0.40398189578978294,,
1985-08-21,,-0.33479627506904636,,
1985-08-22,,-0.5446619459821177,,
1985-08-23,,1.0467295459999852,,
1985-08-26,,-0.32412751096200448,,
1985-08-27,,0.52557348349712729,,
1985-08-28,,0.45837647696833139,,
1985-08-29,,0.1988246729279402,,
1985-08-30,,0.54759934936532351,,
1985-09-02,,3.9999999999999995e-18,,
1985-09-03,,-0.015654535765232847,,
1985-09-04,,-0.48369292729106317,,
1985-09-05,,-0.098000363946918301,,
1985-09-06,,-0.087530664663432803,,
1985-09-09,,0.59006224144039598,,
1985-09-10,,-0.63063612622431997,,
1985-09-11,,-0.27505738180369144,,
1985-09-12,,-0.32558316307130281,,
1985-09-13,,0.89975854309156977,,
1985-09-16,,0.94953309517660733,,
1985-09-17,,0.394804825479803,,
1985-09-18,,0.82136612162964118,,
1985-09-19,,-0.41199561219429848,,
1985-09-20,,-0.040846664148055933,,
1985-09-23,,-0.76909346462356565,,
1985-09-24,,-0.60937342294677133,,
1985-09-25,,0.83322299958900159,,
1985-09-26,,0.70301285587057971,,
1985-09-27,,0.0314842020337565,,
1985-09-30,,0.083094563861035295,,
1985-10-01,,-0.40761593285894249,,
1985-10-02,,0.58332516009252589,,
1985-10-03,,-0.85036765773482059,,
1985-10-04,,0.74882115494577706,,
1985-10-07,,-0.10850743711354614,,
1985-10-08,,0.57845978976883572,,
1985-10-09,,0.41846277191534875,,
1985-10-10,,-0.001401395700951851,,
1985-10-11,,-0.35656111319675426,,
1985-10-14,,-0.00016628815337037999,,
1985-10-15,,-0.26405428944205178,,
1985-10-16,,0.50459341917477563,,
1985-10-17,,-0.37976704180816739,,
1985-10-18,,0.21384521690956862,,
1985-10-21,,0.20277735088675927,,
1985-10-22,,-0.14355774051058376,,
1985-10-23,,0.38751209561288669,,
1985-10-24,,0.3795600919019172,,
1985-10-25,,0.21154220318793707,,
1985-10-28,,-0.12575792109149206,,
1985-10-29,,-0.13791180284408422,,
1985-10-30,,0.01448074739547351,,
1985-10-31,,-0.11601431166879017,,
1985-11-01,,0.04126754318725448,,
1985-11-04,,-0.31766428484151649,,
1985-11-05,,-0.21054719699013968,,
1985-11-06,,-0.010471778036950843,,
1985-11-07,,-0.099438286902041276,,
1985-11-08,,0.45551652873672793,,
1985-11-11,,-0.20582071732690119,,
1985-11-12,,-0.33082266910998964,,
1985-11-13,,-0.1061380034441682,,
1985-11-14,,-0.30140233214768758,,
1985-11-15,,-0.10573739883743079,,
1985-11-18,,-0.38859898180966862,,
1985-11-19,,0.10679143308567865,,
1985-11-20,,0.13039408387538884,,
1985-11-21,,0.25234508649069864,,
1985-11-22,,0.090632651832407207,,
1985-11-25,,-1.0609524837836111,,
1985-11-26,,0.13718913880402592,,
1985-11-27,,0.72701496263346455,,
1985-11-28,,0.14985441091379476,,
1985-11-29,,-0.07900671437343211,,
1985-12-02,,-0.12100632126024759,,
1985-12-03,,-0.97461707890433669,,
1985-12-04,,0.40531548059645761,,
1985-12-05,,-0.42937079520982285,,
1985-12-06,,0.42254066228003906,,
1985-12-09,,0.57526284840822262,,
1985-12-10,,0.094531501296217055,,
1985-12-11,,0.22380921679959259,,
1985-12-12,,0.43027133392974892,,
1985-12-13,,-0.25744549921289978,,
1985-12-16,,0.08950113745521153,,
1985-12-17,,0.56700442148576136,,
1985-12-18,,0.39618327953216192,,
1985-12-19,,0.1932084929646912,,
1985-12-20,,-0.42502489004970373,,
1985-12-23,,-0.93501010487520242,,
1985-12-24,,-0.13466973175226055,,
1985-12-25,,-2.9131742378924e-05,,
1985-12-26,,-2.9123409918479002e-05,,
1985-12-27,,-0.14837555059954724,,
1985-12-30,,0.23082305336510622,,
1985-12-31,,-0.081582597260229733,,
1986-01-01,,-9.9999999999999988e-19,,
1986-01-02,,0.66471613757402215,,
1986-01-03,,0.078973998115302854,,
1986-01-06,,-0.09382167133996705,,
1986-01-07,,-0.74911007124396523,,
1986-01-08,,-0.14846596926869557,,
1986-01-09,,-0.9303999540754363,,
1986-01-10,,-0.1966154661914867,,
1986-01-13,,0.30205391277270399,,
1986-01-14,,0.42219886657886474,,
1986-01-15,,-0.62937703369505349,,
1986-01-16,,-0.20530977328818487,,
1986-01-17,,-0.058067341229930527,,
1986-01-20,,0.21599321858533821,,
1986-01-21,,0.98619777355612637,,
1986-01-22,,-0.5479788908131431,,
1986-01-23,,-0.37725007834933494,,
1986-01-24,,-0.029544638588519606,,
1986-01-27,,0.70220009918651749,,
1986-01-28,,0.56008984108222393,,
1986-01-29,,-0.0049392178168906377,,
1986-01-30,,-0.34180656874825716,,
1986-01-31,,0.44548141232350996,,
1986-02-03,,0.18559905910875374,,
1986-02-04,,-0.69815723722576883,,
1986-02-05,,-0.16912811846003001,,
1986-02-06,,0.45651892950514189,,
1986-02-07,,0.045022155123243535,,
1986-02-10,,0.39962465015325777,,
1986-02-11,,-0.69937917360242552,,
1986-02-12,,-0.55036028925331493,,
1986-02-13,,-0.082311528763334307,,
1986-02-14,,0.45723690002597001,,
1986-02-17,,0.078111270960472129,,
1986-02-18,,-0.24712213363802904,,
1986-02-19,,-0.64876026448239554,,
1986-02-20,,-0.17980371224401295,,
1986-02-21,,0.04917457180345481,,
1986-02-24,,-0.56348305111291452,,
1986-02-25,,-0.79167750842205531,,
1986-02-26,,0.42410482943749428,,
1986-02-27,,1.1244627143627783,,
1986-02-28,,-0.12063122184344008,,
1986-03-03,,0.010423680631183561,,
1986-03-04,,0.070752429177843149,,
1986-03-05,,-0.3626799118915166,,
1986-03-06,,-0.48483769941793742,,
1986-03-07,,-0.26704734718553252,,
1986-03-10,,-0.68525793441741167,,
1986-03-11,,-0.061282316129452001,,
1986-03-12,,-0.3784326261089162,,
1986-03-13,,1.3714758288492273,,
1986-03-14,,0.060496724186167528,,
1986-03-17,,-0.28033783122452283,,
1986-03-18,,0.50088209952964569,,
1986-03-19,,-0.74406091073553948,,
1986-03-20,,0.15035186488871763,,
1986-03-21,,0.66208376098472188,,
1986-03-24,,-0.41099560089453901,,
1986-03-25,,0.35766126139720633,,
1986-03-26,,0.46802786063249341,,
1986-03-27,,0.2202893110938452,,
1986-03-28,,-4.8613848812314995e-05,,
1986-03-31,,0.28578503281358802,,
1986-04-01,,-0.3723114788052011,,
1986-04-02,,0.1370336839583963,,
1986-04-03,,-0.37638607685317804,,
1986-04-04,,-0.36884523498838562,,
1986-04-07,,0.20644049667394651,,
1986-04-08,,0.47514360595915828,,
1986-04-09,,-0.50298208752569229,,
1986-04-10,,-0.53555885032253259,,
1986-04-11,,-1.6993194745505296,,
1986-04-14,,0.60004292102014378,,
1986-04-15,,-1.0368194097646439,,
1986-04-16,,0.8111077510180229,,
1986-04-17,,0.067265755848080339,,
1986-04-18,,-0.99777422422247519,,
1986-04-21,,0.63412317189006451,,
1986-04-22,,-0.67987326917624413,,
1986-04-23,,1.3076929231976557,,
1986-04-24,,-0.12108076898108028,,
1986-04-25,,-0.84893613086462782,,
1986-04-28,,0.007200987335637685,,
1986-04-29,,-0.75671203612721794,,
1986-04-30,,-0.67373279518295592,,
1986-05-01,,1.7070634710231791,,
1986-05-02,,0.44510202910874425,,
1986-05-05,,0.32254312457332607,,
1986-05-06,,-0.067966477710898032,,
1986-05-07,,-0.40897445629204898,,
1986-05-08,,0.14917915884789054,,
1986-05-09,,-0.26789288113534349,,
1986-05-12,,0.67303238565886181,,
1986-05-13,,0.37765765967879528,,
1986-05-14,,-0.21699682176709109,,
1986-05-15,,-0.53647533233973743,,
1986-05-16,,-0.18112371609304181,,
1986-05-19,,-0.00047660214018917398,,
1986-05-20,,0.72074621518566095,,
1986-05-21,,0.029618754480205661,,
1986-05-22,,0.33759332027889843,,
1986-05-23,,0.71898823428612535,,
1986-05-26,,0.012198943749217291,,
1986-05-27,,-0.65746814886511207,,
1986-05-28,,0.072561303132935739,,
1986-05-29,,-0.59445653084611605,,
1986-05-30,,0.030155107201949818,,
1986-06-02,,0.14514424527254161,,
1986-06-03,,-0.042266005686814587,,
1986-06-04,,0.13190324717174801,,
1986-06-05,,-0.47878349132347775,,
1986-06-06,,0.48811254201044685,,
1986-06-09,,-1.3072011285593541,,
1986-06-10,,-0.046997268097763424,,
1986-06-11,,-0.29214499413460815,,
1986-06-12,,-0.77521400760592862,,
1986-06-13,,-0.11415042652573119,,
1986-06-16,,-0.14327028829613903,,
1986-06-17,,0.34073949876467952,,
1986-06-18,,0.31542256119490036,,
1986-06-19,,0.18113924513631741,,
1986-06-20,,-0.55592079457847898,,
1986-06-23,,0.58460615578572206,,
1986-06-24,,-0.061307353473966431,,
1986-06-25,,0.026458153932923063,,
1986-06-26,,-3.9444863788126563,,
1986-06-27,,-0.62625359078560361,,
1986-06-30,,-0.31323387543536524,,
1986-07-01,,1.9999999999999998e-18,,
1986-07-02,,2.4548353714466411,,
1986-07-03,,-1.0166404489904632,,
1986-07-04,,0.44013252232926858,,
1986-07-07,,-0.67600430677920553,,
1986-07-08,,0.012130409180702512,,
1986-07-09,,-0.34483490860939126,,
1986-07-10,,0.38997712557787634,,
1986-07-11,,0.57569083312508273,,
1986-07-14,,-0.38400881922883046,,
1986-07-15,,0.10827606179971451,,
1986-07-16,,0.22939962671073491,,
1986-07-17,,-0.43211175089634307,,
1986-07-18,,-0.69930437388814259,,
1986-07-21,,-0.26136530103449318,,
1986-07-22,,0.66966437922987321,,
1986-07-23,,0.39412871869909039,,
1986-07-24,,-0.30756226627683492,,
1986-07-25,,0.18073372682078276,,
1986-07-28,,-0.62763828428040547,,
1986-07-29,,0.13804630058349282,,
1986-07-30,,-0.1347082848207469,,
1986-07-31,,-3.2097051507732566,,
1986-08-01,,-0.087976959681887582,,
1986-08-04,,2.0388679184288998e-05,,
1986-08-05,,0.13782941066410262,,
1986-08-06,,-0.082017566893220414,,
1986-08-07,,0.6560004744705763,,
1986-08-08,,-0.70997200852652598,,
1986-08-11,,-0.031833263058434771,,
1986-08-12,,1.5732998728420957,,
1986-08-13,,-0.2426530935618742,,
1986-08-14,,0.53047730255572056,,
1986-08-15,,0.85022373955742292,,
1986-08-18,,1.1770332881948338,,
1986-08-19,,-0.44340984707366382,,
1986-08-20,,-0.93325876107103012,,
1986-08-21,,0.0021025226258714062,,
1986-08-22,,0.38502120841503557,,
1986-08-25,,-0.67393088860408079,,
1986-08-26,,0.32404306530194099,,
1986-08-27,,0.63043414669331521,,
1986-08-28,,0.43844912913445888,,
1986-08-29,,-0.67486609926909602,,
1986-09-01,,-3.0000000000000002e-18,,
1986-09-02,,-0.48110841187188041,,
1986-09-03,,0.76686848850311351,,
1986-09-04,,0.81540645347981422,,
1986-09-05,,0.18841375089142365,,
1986-09-08,,1.1840271803346714,,
1986-09-09,,0.52201236126322814,,
1986-09-10,,-0.56573547754877618,,
1986-09-11,,-0.23104240523302358,,
1986-09-12,,-1.0479603931907322,,
1986-09-15,,-0.27828358179505563,,
1986-09-16,,-0.33381151727708808,,
1986-09-17,,0.50149231895979751,,
1986-09-18,,-0.082523848169167774,,
1986-09-19,,0.2145037057652531,,
1986-09-22,,0.34055320412142309,,
1986-09-23,,0.012718495596398947,,
1986-09-24,,-0.097261825412799915,,
1986-09-25,,-0.013089869964899721,,
1986-09-26,,0.16104694628114705,,
1986-09-29,,-0.44237844088752226,,
1986-09-30,,0.91018049581291127,,
1986-10-01,,-0.094530232154121735,,
1986-10-02,,-0.21734226063798914,,
1986-10-03,,0.93018941639459751,,
1986-10-06,,-0.50022078858609742,,
1986-10-07,,-0.13687139936099532,,
1986-10-08,,0.49164384988387955,,
1986-10-09,,0.69434476136595846,,
1986-10-10,,-0.16910230586923886,,
1986-10-13,,-0.00020453958817976501,,
1986-10-14,,-0.75008964021681923,,
1986-10-15,,0.10572892747644305,,
1986-10-16,,-0.28392814080791695,,
1986-10-17,,-0.03378486043472264,,
1986-10-20,,-0.35645034374664136,,
1986-10-21,,-0.051018717114239262,,
1986-10-22,,-0.33819976970780524,,
1986-10-23,,0.1873024475233549,,
1986-10-24,,0.19689985707352103,,
1986-10-27,,0.32759686203871657,,
1986-10-28,,0.16682254553364045,,
1986-10-29,,0.59136813004660749,,
1986-10-30,,0.12991352239412682,,
1986-10-31,,0.91949033326079077,,
1986-11-03,,0.28450871823066848,,
1986-11-04,,-0.19952909377430236,,
1986-11-05,,0.23765818077948458,,
1986-11-06,,0.42554812492602551,,
1986-11-07,,0.24517410727131478,,
1986-11-10,,-0.11256259479604463,,
1986-11-11,,0.030833654141295221,,
1986-11-12,,0.73798165714277653,,
1986-11-13,,-0.82550251068919012,,
1986-11-14,,0.001294167537807056,,
1986-11-17,,0.75673205355567874,,
1986-11-18,,-0.53529590036734154,,
1986-11-19,,0.62851530001648737,,
1986-11-20,,0.11756243549404773,,
1986-11-21,,0.88632477744726224,,
1986-11-24,,-0.67362527725606325,,
1986-11-25,,0.55507472654531975,,
1986-11-26,,0.042908368429071135,,
1986-11-27,,-0.026502537090449255,,
1986-11-28,,-1.0648360169205262,,
1986-12-01,,0.73772844458816111,,
1986-12-02,,1.3206312963562423,,
1986-12-03,,0.79119324022243753,,
1986-12-04,,-0.33731318203614225,,
1986-12-05,,-0.046772222529679948,,
1986-12-08,,0.038418436584851175,,
1986-12-09,,0.0030229966239527302,,
1986-12-10,,-0.42879875296889663,,
1986-12-11,,0.28809089509613262,,
1986-12-12,,-0.12293192118059604,,
1986-12-15,,0.061036532170957489,,
1986-12-16,,0.00092701560917294104,,
1986-12-17,,-0.18912053491015771,,
1986-12-18,,1.2397621843295907,,
1986-12-19,,-0.71976606462606174,,
1986-12-22,,0.093609428738677683,,
1986-12-23,,1.0266630308345368,,
1986-12-24,,-0.20631222394469767,,
1986-12-25,,-0.00074507301134431499,,
1986-12-26,,-0.00085795980498845105,,
1986-12-29,,0.1778646203761432,,
1986-12-30,,-0.031293928501880522,,
1986-12-31,,-0.57638953913048652,,
1987-01-01,,-3.9999999999999995e-18,,
1987-01-02,,0.63309266433843447,,
1987-01-05,,-0.10428698640262625,,
1987-01-06,,0.69301999574913531,,
1987-01-07,,0.21655862290328359,,
1987-01-08,,-0.84171997838431256,,
1987-01-09,,-0.06190457758584373,,
1987-01-12,,0.081765828956758685,,
1987-01-13,,0.99178277915588575,,
1987-01-14,,-0.66504644435852212,,
1987-01-15,,0.38497343468011253,,
1987-01-16,,-0.56581373815061475,,
1987-01-19,,-0.66946420605725843,,
1987-01-20,,0.2187507401350674,,
1987-01-21,,0.5459171779545291,,
1987-01-22,,0.72051107343215981,,
1987-01-23,,0.36374668919339265,,
1987-01-26,,-0.33015701731442532,,
1987-01-27,,-0.72453273528187245,,
1987-01-28,,0.80202184331080306,,
1987-01-29,,0.40280994775500606,,
1987-01-30,,0.39377740755461588,,
1987-02-02,,0.87500850879253711,,
1987-02-03,,-0.23897479108749828,,
1987-02-04,,0.69324978738998833,,
1987-02-05,,-0.53737621751727793,,
1987-02-06,,-0.2961956341572457,,
1987-02-09,,-0.92488218972915248,,
1987-02-10,,0.2033440305535118,,
1987-02-11,,1.1838794751574588,,
1987-02-12,,0.41039457799156326,,
1987-02-13,,0.060880417907754544,,
1987-02-16,,-0.066386577810455857,,
1987-02-17,,-0.043471212631119985,,
1987-02-18,,1.4552400111809538,,
1987-02-19,,-0.25394418752306996,,
1987-02-20,,-1.2629340543570022,,
1987-02-23,,-0.25530057564561603,,
1987-02-24,,-0.22824964951785465,,
1987-02-25,,-0.59169181463466047,,
1987-02-26,,-0.62163672230522982,,
1987-02-27,,0.92889228800656853,,
1987-03-02,,0.31920534945267898,,
1987-03-03,,-0.072243241003779199,,
1987-03-04,,0.07941370451940398,,
1987-03-05,,0.4819035564682243,,
1987-03-06,,1.0205139708500639,,
1987-03-09,,-0.029717920512127658,,
1987-03-10,,1.1986244964482298,,
1987-03-11,,0.62533959526747185,,
1987-03-12,,1.214803693479299,,
1987-03-13,,-0.016121608231628535,,
1987-03-16,,-0.82894595197020637,,
1987-03-17,,1.0809794070983159,,
1987-03-18,,0.46404911814835959,,
1987-03-19,,-0.41112563932209845,,
1987-03-20,,0.15282803918866852,,
1987-03-23,,-0.57333559055586858,,
1987-03-24,,-1.3052626460362791,,
1987-03-25,,-0.68289073163915082,,
1987-03-26,,0.35616402564386035,,
